exp,file_num,t_entry,motion_pre,p_occupied
541,19,91.6648,0.0009353467561521,0.5840756511084602
555,11,190.6001,0.0012610738255033,0.9732048491170082
494,25,275.8248,2.237136465324385e-07,0.953265196834268
534,12,116.2753,6.711409395973154e-07,0.9744111288159372
513,30,132.2173,0.0021302013422818,0.9839382753887076
492,10,257.5724,0.0,0.896015978422634
565,95,347.9213,0.0001205816554809,0.9827743338780052
518,5,82.1768,0.0,0.9663187157800815
506,41,173.8192,0.0029510067114093,0.5655637195896711
501,114,104.2273,0.0005093959731543,0.7976614111685799
493,41,260.3762,0.0027395973154362,0.9991916944297072
545,179,15.1553,0.0005610738255033,0.9313351427680646
514,17,141.8342,0.0018664429530201,0.6572147912115992
512,56,39.2474,0.0029319910514541,0.9803295649792072
545,132,93.27,0.0003525727069351,0.925328904845295
519,131,335.2397,0.0,0.4967402033172927
548,152,152.6661,1.5659955257270692e-06,0.9957242403885268
505,14,282.4118,0.0001234899328859,0.9961611581607792
513,45,111.6013,0.0014894854586129,0.952253286727557
493,50,35.1795,0.0025026845637583,0.9771243515515512
548,90,68.3376,0.0037163310961968,0.9606175925212777
497,6,307.1621,0.0007252796420581,0.9730011537982128
530,9,57.8194,0.003572706935123,0.9783642967388028
519,110,250.0395,2.237136465324385e-07,0.6897636020252291
534,15,42.9872,0.0033463087248322,0.9965421330077936
552,7,77.0134,0.0036040268456375,0.5612000446731997
493,90,37.5719,0.0018946308724832,0.8418400962776258
519,189,338.7171,0.0002418344519015,0.960615889278832
504,65,300.2717,0.0005577181208053,0.969183721779459
513,138,90.6831,0.0009299776286353,0.9509498973696064
504,69,248.6344,0.0034527964205816,0.9966936595783416
497,93,210.4097,0.0021617449664429,0.9892182534961974
504,82,171.5911,0.0007805369127516,0.7672838223983567
517,122,14.0444,0.0027639821029082,0.733627470923568
513,183,171.7692,0.0003046979865771,0.9131996258146092
526,31,331.8908,0.0,0.6753555709841629
505,64,95.0442,0.0006818791946308,0.9785035095494736
526,93,235.7955,0.0009838926174496,0.9807352595151536
517,164,200.6719,0.0013776286353467,0.945814524122694
545,168,326.7121,0.0005577181208053,0.967990714952594
493,118,162.8922,0.0001733780760626,0.7996303775196428
496,9,352.1606,2.237136465324385e-07,0.9154047592587002
522,12,341.8529,0.0032706935123042,0.9838246426528
517,190,147.0227,0.0018565995525727,0.7589611181543348
555,71,311.8751,0.0030152125279642,0.948896561092381
519,125,184.9795,0.0,0.4481012180651128
505,87,8.8692,0.0005597315436241,0.9310647756172336
506,19,251.9534,0.0,0.4971626458297792
545,82,86.0029,7.248322147651007e-05,0.9399055589158178
505,78,4.0714,0.0015968680089485,0.9981363235377432
513,103,147.4553,0.0002590604026845,0.9878674345731911
513,42,272.1293,0.0,0.8603360477113317
565,33,212.3885,0.0010612975391498,0.9865720650072436
501,216,194.542,0.0,0.4761695188568389
545,169,190.6128,0.0005747203579418,0.9916184407398336
497,157,143.6024,6.711409395973154e-07,0.9943007885427622
497,68,352.9903,0.0006729306487695,0.9803024178724554
545,106,281.6773,0.0018389261744966,0.4966917167372252
526,31,40.0239,4.47427293064877e-07,0.7055524776006388
512,10,307.0759,0.0020261744966442,0.9929347997190257
513,21,47.2505,4.47427293064877e-07,0.9825311128095991
519,193,151.0622,0.0013111856823266,0.9821825712108296
501,190,112.535,0.0,0.1735080685025389
505,89,142.5663,0.0002861297539149,0.9952641363617146
510,15,55.1483,0.0019823266219239,0.9838069384460744
545,113,122.7325,1.5659955257270697e-06,0.2864502623139461
519,114,21.793,0.0,0.5513652351157181
526,16,203.9092,0.0,0.9434716789553714
517,63,177.6881,0.0008172259507829,0.9926268258302114
501,207,224.0083,0.001162639821029,0.7384645624949369
534,4,228.9869,0.0003749440715883,0.8563971400118895
506,17,267.2663,0.0018953020134228,0.967743371923872
504,95,53.9092,0.0020628635346756,0.9962274241216814
526,70,90.9093,0.0017953020134228,0.9967307149537185
548,114,132.3414,0.0007067114093959,0.6418555682240428
565,125,238.7372,0.0016489932885906,0.646961791240789
545,124,170.508,2.237136465324385e-07,0.8418728897505819
504,65,331.5284,0.0012409395973154,0.975032914215077
497,133,125.3734,0.0025729306487695,0.9055896555403666
505,126,88.3167,0.0016436241610738,0.9858038987629192
505,5,13.1764,0.002521029082774,0.828294095658637
550,37,311.0105,0.0024666666666666,0.8535467090000871
565,115,297.4929,0.0013134228187919,0.4539435655366031
497,156,277.0047,0.0009402684563758,0.9860436335642384
519,68,181.9453,7.0917225950783e-05,0.9983983858001788
508,58,16.3948,0.0006266219239373,0.931153516159284
519,175,242.4709,9.597315436241612e-05,0.99601972255774
513,129,41.6199,0.0023060402684563,0.9988025368384018
545,165,59.1471,0.0026778523489932,0.9953650664030624
517,175,35.5433,0.0016988814317673,0.9891385921836182
497,104,155.7395,0.0015664429530201,0.9908625660892308
497,68,235.2631,0.0013854586129753,0.9912943899256426
501,225,301.8866,0.0035536912751677,0.992203425431764
565,80,274.5374,0.0006373601789709,0.9989667697368736
550,4,240.9375,0.0001702460850111,0.9831580805512364
497,175,99.0662,0.0031861297539149,0.918427504862162
518,11,228.9637,0.0009035794183445,0.9726205825891606
519,149,17.7991,0.0017158836689038,0.947969024954322
504,10,164.1919,0.002569351230425,0.9977290929294864
504,67,280.4257,0.0012174496644295,0.9961385070307032
517,192,245.6679,0.001682774049217,0.8594103511904708
521,50,106.8609,0.0026642058165548,0.8914974307556393
526,71,60.5583,0.0017637583892617,0.9992260616780074
548,153,79.6472,1.1185682326621925e-06,0.995527852394294
517,121,2.8289,0.0023366890380313,0.4386291108086786
513,80,86.5858,0.0006778523489932,0.9670539470572757
512,114,159.3701,0.0,0.2061679459389577
525,6,226.1092,4.47427293064877e-07,0.6021929668266901
519,58,11.8111,0.0014230425055928,0.9807653971886944
548,122,116.9085,0.0011821029082774,0.9392757326045644
505,158,100.9851,0.0,0.632742072325113
517,78,297.0899,0.003503803131991,0.9855021281105664
501,133,223.7047,7.002237136465324e-05,0.8614085165371826
545,123,163.2627,0.0014780760626398,0.9058304581560812
504,37,332.7648,0.0021093959731543,0.9985329110792694
545,175,267.2783,0.0020427293064876,0.9858207180427268
496,0,284.2508,0.0,0.6014655009440666
517,165,137.7595,0.0003129753914988,0.9569896786436534
501,163,335.7289,4.47427293064877e-07,0.9044841089050654
545,86,176.4021,0.0020718120805369,0.9691912686625612
499,11,131.4462,0.0008404921700223,0.8535943513792303
519,141,180.6242,0.003293736017897,0.9322060585597484
513,108,145.6596,0.0002986577181208,0.9875365376753984
504,82,159.9276,0.0,0.6181841002769456
492,6,216.3495,0.0,0.911345580995681
525,2,181.6922,0.0034834451901565,0.8756041051154847
501,134,84.4186,2.237136465324385e-07,0.9227866950763796
548,114,332.2759,6.196868008948547e-05,0.721977062580087
555,26,227.0382,0.0003149888143176,0.9849171159695678
565,93,240.7827,0.002200447427293,0.9938860218612436
519,154,118.7761,0.003728187919463,0.9859100390004604
492,10,190.38,0.0,0.9185018011652978
493,120,276.9265,0.0013371364653243,0.6741597679905345
565,12,231.3035,8.903803131991052e-05,0.9803371914061808
548,22,215.2042,8.948545861297539e-07,0.1173746367000806
504,191,264.1583,0.0018190156599552,0.7351389207850506
513,95,35.8385,0.0,0.7320778423321566
497,27,79.8119,0.0024876957494407,0.9806745016553255
505,5,117.0429,0.0,0.6971751861553637
513,128,178.0434,0.0013174496644295,0.9985087739895216
504,94,14.3151,5.838926174496644e-05,0.9918284125727048
508,58,206.5885,0.0025619686800894,0.9983717062626306
519,187,350.81,0.0013125279642058,0.9749322991803432
501,79,213.9361,6.554809843400448e-05,0.989530315517562
525,11,183.0353,6.711409395973154e-07,0.9758368059028284
512,25,239.9937,6.97986577181208e-05,0.9948394148749816
512,57,48.6165,8.948545861297539e-07,0.8394294608585965
557,68,95.7167,0.000210514541387,0.9953936098177024
504,137,29.1196,0.0,0.3879083353040489
493,26,294.0275,0.0023049217002237,0.6220446333372318
501,145,13.2808,0.0005178970917225,0.9853430696705864
517,138,266.4281,0.0019017897091722,0.9538872729574563
505,188,353.4233,0.0024360178970917,0.9364134581802944
513,175,254.8973,0.0,0.7504150486007094
519,155,174.6428,0.0005055928411633,0.9892055189836052
513,88,144.451,0.0008805369127516,0.9979858557305836
519,78,235.057,0.0015181208053691,0.922549817344132
544,18,259.6968,0.0006610738255033,0.9730914168726952
545,172,48.073,0.0001266219239373,0.9804694604308676
519,41,149.2575,0.002572706935123,0.9953433625471488
519,84,345.1045,0.0033704697986577,0.981761761845715
513,104,27.6969,5.950782997762864e-05,0.9912567736378628
504,68,186.397,0.0016861297539149,0.9947197514442054
526,39,30.2858,4.47427293064877e-07,0.7125594568549031
493,32,23.3746,0.0036559284116331,0.8818549596598758
504,130,183.3172,0.0,0.4709220992983761
505,130,96.7186,0.001069351230425,0.8791481831632157
517,14,14.0162,0.003362639821029,0.6860421060550894
526,16,227.6442,6.711409395973154e-07,0.9604381253888712
493,118,77.5437,5.727069351230425e-05,0.7935378459569383
497,110,26.5551,0.0005006711409395,0.6990806874401332
520,2,247.2789,4.47427293064877e-07,0.9258087363038834
497,191,274.6313,4.47427293064877e-07,0.8815997463500452
548,90,204.4842,0.0019217002237136,0.9287115006237882
545,94,215.2855,0.0003134228187919,0.8499809972194893
493,26,283.4724,0.001945413870246,0.6424094468946303
506,35,218.7574,0.0036469798657718,0.985180430060086
512,13,67.6837,0.0020610738255033,0.9857311379140264
504,185,166.317,0.0,0.4024929662048405
504,67,257.0796,0.001859284116331,0.9964679084572052
512,97,2.7612,0.0028069351230425,0.987254473574854
493,86,142.9522,0.0010825503355704,0.9097488229984204
498,4,113.2114,0.0,0.8890327135770681
501,137,342.4578,0.0029272930648769,0.8973824080019435
505,169,232.0847,4.47427293064877e-07,0.4995747813385678
504,152,108.7303,0.0019259507829977,0.8618278514222734
497,4,348.5116,0.0002134228187919,0.940046408108295
504,106,317.7676,0.0001080536912751,0.9876944345025384
501,167,281.0109,0.0006190156599552,0.9538276164677724
510,16,103.4725,0.0,0.6559584890096081
497,166,92.7316,0.0031950782997762,0.7466678773168942
517,123,46.5101,0.0,0.3504062666050643
518,2,19.9532,0.0,0.6275536491897923
517,128,90.143,0.0007228187919463,0.9857477195625752
513,105,6.0023,0.0025914988814317,0.9945959605762426
519,130,178.9066,0.0,0.4872192633466822
519,191,342.5882,0.0,0.6622500085050645
497,195,8.8744,0.0,0.8958298962293143
515,11,317.3602,0.0,0.9408073165918768
501,135,183.2399,0.0028431767337807,0.985156548634892
501,186,299.0468,0.0,0.3870077979983605
501,60,24.109,0.0005033557046979,0.95088663048295
519,115,11.9458,6.711409395973154e-07,0.8230586795487503
501,88,183.8555,0.0035163310961968,0.94636616061675
520,4,182.8691,4.47427293064877e-07,0.920104887296947
508,41,127.9672,0.0003246085011185,0.9726514501550232
501,165,206.9305,0.0037024608501118,0.8743822032561829
517,47,124.6025,0.0033749440715883,0.9930318964742404
504,178,137.7212,8.948545861297539e-07,0.3709933568628974
517,93,59.0756,0.0037131991051454,0.8565465738540943
535,0,225.3254,0.0,0.9844295532010496
505,121,50.275,0.000296644295302,0.995393988235986
512,96,249.144,0.001038255033557,0.9859780426609098
517,177,271.5917,0.0006373601789709,0.8724821220246491
518,16,201.7972,0.0,0.7275231405793627
517,89,148.7214,0.0,0.3585627861482425
555,101,318.6394,0.0037586129753914,0.9696546308618296
504,125,44.1642,0.0,0.7732942885999997
509,4,325.121,0.0020736017897091,0.7413839820809148
555,9,21.1636,0.0004816554809843,0.9384931631582047
565,33,355.2511,0.0022944071588366,0.9425631839912572
565,100,115.4823,9.507829977628635e-05,0.9342201996518322
513,43,57.594,0.0012847874720357,0.9725583565353436
493,117,129.7457,0.0003510067114093,0.8375067160818538
545,108,257.7886,0.0002642058165548,0.5005980230736458
518,20,67.8036,6.711409395973154e-07,0.803160464851741
492,4,192.4373,2.237136465324385e-07,0.9065195956589494
501,185,144.0194,0.0032863534675615,0.9621689164119238
501,192,79.1621,0.0006165548098434,0.3980585744805331
505,158,167.9227,0.0,0.668205502649518
517,94,21.3542,0.0,0.297997561057081
496,14,96.4219,0.0020120805369127,0.8408827652355518
501,202,84.4042,0.0036624161073825,0.9914408428990328
555,76,97.9156,0.0017680089485458,0.9929363005308331
545,75,242.717,0.0016800894854586,0.985191813973168
492,11,322.6529,0.0,0.9556272850558478
519,3,253.4726,0.0023608501118568,0.9928245688814682
519,204,182.708,0.0,0.3571308912117744
496,3,276.7652,0.003493736017897,0.9626186998152912
493,38,25.532,4.47427293064877e-07,0.9812113823425208
494,43,163.0946,0.0008961968680089,0.9880700074489884
521,29,356.4229,0.000372706935123,0.9975433512439682
497,177,97.2735,0.0020127516778523,0.9954646154200242
501,131,290.7146,0.0009033557046979,0.9231249002825076
504,8,141.7764,0.0002378076062639,0.8856545402392592
504,11,78.148,0.0032874720357941,0.9817111489692288
565,34,173.2135,0.0009718120805369,0.8072617316872739
497,34,130.5256,0.0001187919463087,0.9955702063659494
497,210,337.9179,0.0001165548098434,0.958353551220583
504,183,295.1042,7.539149888143177e-05,0.477325096996104
515,16,324.6592,0.0001145413870246,0.9935580388191466
506,29,82.6299,0.0003946308724832,0.9660908313991418
492,7,165.297,0.0,0.9559686504176872
526,39,196.6122,0.0,0.7447044837481662
526,7,178.6332,2.237136465324385e-07,0.9587405647304506
497,4,203.8415,6.711409395973154e-07,0.9306007327455796
501,10,176.027,0.0005082774049217,0.9987482881162832
514,14,64.6309,1.3422818791946309e-06,0.8401514158865485
518,16,313.8747,0.0,0.7246033811452688
497,204,239.9103,0.0009782997762863,0.9826143726044808
504,38,271.6559,0.0009427293064876,0.991140536520852
517,85,173.8764,0.0012351230425055,0.9949801389269994
550,1,327.8884,0.0027427293064876,0.993189076283529
505,85,325.1886,0.0029863534675615,0.8951452278037141
565,34,311.6336,0.0016577181208053,0.960292091128878
545,85,49.1618,0.000682774049217,0.9155508393293784
534,4,319.2104,0.0001651006711409,0.664478669731485
496,14,2.6923,0.0,0.7737435391260814
520,0,202.9889,0.0,0.7524933112918653
493,128,111.9021,2.237136465324385e-07,0.9948236971611278
527,2,157.4981,0.0030628635346756,0.9586266900916336
519,87,179.4866,0.0029154362416107,0.992457412757124
512,36,83.262,0.0029552572706935,0.9826968760987288
501,117,2.5645,0.0003673378076062,0.6434932986037968
513,147,327.1819,0.002065548098434,0.9935681734831836
555,61,56.1591,0.0022552572706935,0.9895664373246168
517,90,263.233,0.0022812080536912,0.9873445011042574
526,38,149.0404,0.0,0.7143372481227938
517,170,276.9272,0.0006223713646532,0.9693217221561266
504,54,9.565,0.000421029082774,0.9912534257968504
519,190,165.881,0.0023127516778523,0.9824801926633936
517,90,65.8601,0.0028771812080536,0.8352274261965575
504,38,313.4301,0.0018127516778523,0.9908818351081202
504,11,18.3389,0.001834899328859,0.994067050428486
501,178,14.4607,0.0002686800894854,0.9800872760315772
565,34,87.8149,0.0007288590604026,0.9541245438590256
545,176,301.3479,0.0026704697986577,0.917442121960624
565,29,290.3384,0.0001514541387024,0.8156380828366527
497,108,214.7004,0.0019089485458612,0.8016090040406757
504,199,132.3324,0.0031729306487695,0.9110556023119514
517,62,251.8046,0.0032756152125279,0.9947497337865592
517,32,357.9486,0.0001279642058165,0.9810803138606952
497,169,272.8498,4.47427293064877e-07,0.6752851357914679
517,116,254.7093,0.0019308724832214,0.9008225443387924
505,9,107.6536,0.0,0.9112814788818931
504,16,267.5986,0.0001545861297539,0.9950093143745508
548,114,186.2837,0.0005689038031319,0.6322120425368828
