exp,file_num,t_entry,motion_pre,arrival_calls,mean,std,p05,p25,dark_abs,skew
565,31,2.336,0.0007977628635346,3,107.07999420166016,57.57607269287109,10.0,60.0,0.2479729166666666,-0.0448956489562988
565,33,326.6322,0.0034067114093959,8,103.60240173339844,56.001075744628906,10.0,60.0,0.2460864583333333,0.0520599074661731
565,37,108.0798,0.0012319910514541,11,105.61471557617188,56.38572692871094,10.0,64.0,0.2353338541666666,0.0058532678522169
565,93,294.422,0.0007467561521252,3,102.88872528076172,57.88253021240234,10.0,57.0,0.2677322916666667,0.1145094409584999
565,96,19.8935,1.5659955257270692e-06,1,104.03438568115234,57.76473617553711,10.0,58.0,0.26220625,0.0763178765773773
565,98,225.4441,0.0010107382550335,8,107.04373931884766,57.05865097045898,10.0,64.0,0.2290963541666666,-0.0091278031468391
565,104,244.9821,4.1834451901566e-05,3,106.81002807617188,57.95705032348633,10.0,60.0,0.244765625,0.0037198981735855
565,126,146.131,0.0002331096196868,0,110.69499969482422,59.98649597167969,11.0,64.0,0.2321234375,-0.0313027016818523
567,2,154.9184,0.0027362416107382,9,103.44951629638672,57.52262496948242,10.0,57.0,0.2609963541666666,0.0728831365704536
492,5,222.14,0.0,0,139.2488250732422,71.62199401855469,16.0,81.0,0.1669010416666666,-0.3247445821762085
492,10,308.0485,0.0,0,139.08352661132812,71.11878967285156,16.0,80.0,0.1741697916666666,-0.3605258166790008
492,20,87.3529,0.0003731543624161,1,123.79220581054688,70.29208374023438,12.0,61.0,0.2437510416666666,-0.096076488494873
493,12,232.4698,0.0014324384787472,8,129.7351837158203,66.19587707519531,15.0,77.0,0.177175,-0.2787801027297973
493,16,25.0459,0.0010615212527964,4,127.41394805908205,66.78253173828125,14.0,71.0,0.1946848958333333,-0.2192062586545944
493,26,96.5264,0.0024583892617449,6,124.01463317871094,63.782691955566406,14.0,75.0,0.1848036458333333,-0.2085240632295608
493,37,254.6756,1.812080536912752e-05,0,122.58110809326172,65.98165893554688,14.0,68.0,0.2139963541666666,-0.1601692736148834
493,45,121.5233,0.0002246085011185,0,116.36598205566406,63.145599365234375,12.0,64.0,0.2297895833333333,-0.0633420795202255
493,58,55.6693,1.2975391498881432e-05,3,122.61734008789062,62.8563117980957,14.0,72.0,0.1927979166666666,-0.2427782118320465
493,92,79.924,0.0030375838926174,2,120.63175964355467,62.22774124145508,13.0,72.0,0.1956927083333333,-0.1955313235521316
493,113,14.8354,1.0514541387024608e-05,7,119.96678161621094,62.59633255004883,13.0,70.0,0.1987265625,-0.1604132801294326
493,117,129.7457,0.0003510067114093,9,119.2083511352539,60.99964141845703,12.0,72.0,0.1926182291666666,-0.2193112522363662
493,124,249.8906,0.0005096196868008,1,114.12114715576172,60.503902435302734,12.0,70.0,0.2077104166666666,-0.0462746173143386
494,1,284.6905,6.487695749440717e-06,0,117.36609649658205,62.24162673950195,12.0,71.0,0.1943380208333333,-0.0711744725704193
494,25,275.8248,2.237136465324385e-07,1,115.97418212890624,62.91896438598633,11.0,66.0,0.223846875,-0.0439289957284927
494,43,119.5941,0.0019331096196868,0,117.47886657714844,64.41644287109375,12.0,65.0,0.22450625,-0.052838671952486
496,0,304.028,0.0,0,123.5537109375,64.7111587524414,14.0,67.0,0.2212380208333333,-0.2893596589565277
496,7,213.1719,1.7897091722595078e-06,9,112.64468383789062,61.617671966552734,12.0,61.0,0.2401734375,-0.0531794428825378
497,2,354.6273,0.0021872483221476,4,115.99384307861328,61.75835418701172,13.0,66.0,0.2214395833333333,-0.1035638973116874
497,13,97.8623,7.606263982102909e-06,2,109.13583374023438,59.28299331665039,12.0,61.0,0.244134375,-0.0451110638678073
497,34,130.5256,0.0001187919463087,0,113.29956817626952,62.86287307739258,12.0,59.0,0.2510859375,-0.0625734776258468
497,70,154.9724,2.460850111856824e-05,0,111.20563507080078,59.386505126953125,12.0,63.0,0.2373890625,-0.0829512476921081
497,98,321.8531,0.0027219239373601,10,110.79655456542967,60.626991271972656,12.0,60.0,0.2471760416666666,-0.025730587542057
497,111,203.7349,6.711409395973154e-07,0,117.49339294433594,60.01293563842773,12.0,71.0,0.2040567708333333,-0.2235100865364074
497,116,320.3898,2.237136465324385e-07,1,114.9211883544922,58.64606475830078,12.0,73.0,0.1947572916666666,-0.1769039034843444
497,124,310.9124,0.0008228187919463,12,110.52184295654295,60.52581024169922,12.0,61.0,0.2442197916666666,-0.0404244065284729
497,136,191.9017,0.0,0,121.94629669189452,61.45514678955078,14.0,73.0,0.1948041666666666,-0.3101445138454437
497,154,50.5059,5.369127516778522e-05,5,115.1141586303711,60.03237915039063,12.0,67.0,0.2107505208333333,-0.1696304380893707
497,161,313.569,5.8165548098434e-06,9,110.49141693115234,57.43634033203125,12.0,66.0,0.2151416666666666,-0.1193738132715225
497,169,272.8498,4.47427293064877e-07,1,120.31514739990234,61.39449691772461,14.0,71.0,0.2096588541666666,-0.2772955894470215
497,174,126.9243,0.0008774049217002,6,113.28838348388672,58.78822326660156,12.0,70.0,0.2133973958333333,-0.1624832302331924
497,191,12.1601,0.002552125279642,11,110.21170043945312,58.10244369506836,12.0,67.0,0.2209546875,-0.0771162584424018
497,197,233.0834,1.9463087248322143e-05,7,107.7341079711914,56.01475143432617,11.0,68.0,0.2056234375,-0.018843937665224
497,204,239.9103,0.0009782997762863,4,115.16094970703124,62.60360336303711,12.0,65.0,0.2232328125,-0.0637053623795509
497,213,340.354,0.0,5,121.4994888305664,61.6614875793457,14.0,73.0,0.2057239583333333,-0.2948168814182281
498,4,113.2114,0.0,0,120.13883972167967,61.38388442993164,14.0,73.0,0.1984119791666666,-0.2258235514163971
499,11,131.4462,0.0008404921700223,11,107.59609985351562,54.878868103027344,12.0,68.0,0.208921875,-0.1013154685497284
501,10,176.027,0.0005082774049217,4,108.3636703491211,58.19096755981445,11.0,64.0,0.232284375,0.029789101332426
501,36,138.7494,0.0019400447427293,11,114.1791534423828,58.62888717651367,12.0,70.0,0.2085265625,-0.1584791988134384
501,88,183.8555,0.0035163310961968,3,115.00446319580078,57.88598251342773,12.0,73.0,0.1936838541666666,-0.145991712808609
501,106,149.0771,0.0018022371364653,2,110.40215301513672,57.06183242797852,12.0,67.0,0.2165239583333333,-0.0853452831506729
501,114,104.2273,0.0005093959731543,4,122.08849334716795,61.37900161743164,14.0,74.0,0.1958161458333333,-0.2706675827503204
501,124,73.5634,0.0,0,122.07014465332033,60.19380569458008,14.0,78.0,0.178953125,-0.2687432169914245
501,134,84.4186,2.237136465324385e-07,0,114.59339904785156,57.27012634277344,12.0,73.0,0.192925,-0.1850635558366775
501,145,13.2808,0.0005178970917225,5,110.38251495361328,56.21419906616211,12.0,68.0,0.2104828125,-0.1145578175783157
501,164,160.5852,0.0020628635346756,2,112.50548553466795,56.84076690673828,12.0,72.0,0.1956109375,-0.123752050101757
501,168,275.644,0.0017859060402684,10,113.4745635986328,56.78434753417969,12.0,73.0,0.1833453125,-0.1056453958153724
501,178,14.4607,0.0002686800894854,4,112.33039855957033,57.785438537597656,12.0,68.0,0.2136520833333333,-0.1497561484575271
501,190,112.535,0.0,2,123.14163208007812,58.36508560180664,14.0,82.0,0.1577625,-0.3889279663562774
501,205,138.6284,0.0019514541387024,11,108.70366668701172,55.21397399902344,11.0,68.0,0.1951927083333333,-0.0594399385154247
501,216,148.4973,0.0,0,116.96917724609376,56.07577133178711,12.0,77.0,0.1721838541666666,-0.3186838626861572
504,5,220.6679,0.0001234899328859,4,107.13086700439452,59.11068344116211,12.0,59.0,0.2533354166666666,0.0314640924334526
504,8,225.3251,1.3870246085011188e-05,0,106.0116729736328,56.73691177368164,12.0,63.0,0.2406270833333333,0.0256848018616437
504,9,200.8303,9.395973154362418e-06,0,104.53878021240234,56.1269760131836,11.0,60.0,0.2457208333333333,0.0398144870996475
504,20,295.2618,0.0007713646532438,6,101.09001922607422,57.79927062988281,10.0,53.0,0.2734427083333333,0.114967755973339
504,38,313.4301,0.0018127516778523,15,99.55734252929688,57.77743911743164,10.0,53.0,0.2892963541666666,0.1932571828365326
504,54,30.6182,0.0001561521252796,0,99.88483428955078,57.341609954833984,10.0,54.0,0.2809739583333333,0.2093873023986816
504,67,257.0796,0.001859284116331,0,95.82658386230467,55.49933624267578,9.0,53.0,0.2907135416666667,0.3097403347492218
504,68,147.5888,0.0031422818791946,0,98.47795104980467,55.53761672973633,9.0,55.0,0.2778927083333333,0.2173218429088592
504,82,171.5911,0.0007805369127516,3,109.01863098144533,57.0,12.0,64.0,0.2315072916666666,-0.058097667992115
504,94,14.3151,5.838926174496644e-05,0,98.63174438476562,56.79032516479492,10.0,54.0,0.2814078125,0.2322289198637008
504,106,317.7676,0.0001080536912751,3,99.84962463378906,56.30377578735352,10.0,56.0,0.2793854166666666,0.1903713494539261
504,116,93.436,0.0011181208053691,10,99.72075653076172,56.11845397949219,10.0,56.0,0.2763770833333333,0.1923077851533889
504,125,44.1642,0.0,1,107.63483428955078,55.72895050048828,12.0,65.0,0.2288473958333333,-0.0491676330566406
504,135,329.675,0.0008091722595078,9,109.46073150634766,56.51548385620117,12.0,67.0,0.2123515625,-0.0479241274297237
504,144,140.2339,4.272930648769576e-05,11,104.27863311767578,57.73454666137695,12.0,57.0,0.2662104166666666,0.0813910588622093
504,164,264.0936,0.0003742729306487,0,105.01266479492188,57.61522674560547,12.0,58.0,0.2572026041666667,0.0497648306190967
504,178,137.7212,8.948545861297539e-07,0,113.72257995605467,57.02488708496094,14.0,71.0,0.2020328125,-0.1733311712741851
504,186,349.5233,0.0009221476510067,7,106.80110168457033,53.902626037597656,12.0,67.0,0.2088401041666666,-0.0561784878373146
504,200,176.9204,1.6107382550335573e-05,5,107.13756561279295,56.88957214355469,12.0,66.0,0.21475,0.1040048971772193
505,5,117.0429,0.0,0,111.11508178710938,56.98192596435547,13.0,67.0,0.2165041666666666,-0.1016300171613693
505,9,350.1861,0.0035302013422818,8,104.3831558227539,55.67471694946289,11.0,64.0,0.2288895833333333,0.0883095785975456
505,15,153.3365,1.2304250559284115e-05,4,105.67308044433594,56.4052848815918,12.0,63.0,0.2330572916666666,0.0573044158518314
505,37,273.1268,0.0006060402684563,2,102.33526611328124,56.11832427978516,11.0,59.0,0.2546411458333333,0.1128260493278503
505,73,341.1273,0.0035664429530201,0,101.4832000732422,54.77717208862305,10.0,61.0,0.2417119791666666,0.1445106565952301
505,86,119.0749,2.9082774049217005e-06,2,107.42078399658205,55.02740097045898,12.0,66.0,0.2188427083333333,-0.0464395061135292
505,101,227.307,0.0001507829977628,5,100.41658020019533,53.09029769897461,10.0,63.0,0.23325,0.1187754720449447
505,129,30.409,0.003041610738255,9,104.43265533447266,55.68819427490234,11.0,63.0,0.2374598958333333,0.0455984137952327
505,138,55.7772,5.100671140939597e-05,0,103.62272644042967,57.24101638793945,11.0,60.0,0.2441151041666666,0.1384685784578323
505,158,167.9227,0.0,0,111.01056671142578,56.839962005615234,12.0,67.0,0.2178973958333333,-0.1211174130439758
505,179,126.4934,0.0018664429530201,0,112.77642822265624,56.922794342041016,12.0,71.0,0.1877307291666666,-0.112490527331829
505,193,310.3129,0.0018067114093959,0,116.27267456054688,60.9205322265625,13.0,70.0,0.2106682291666666,-0.0976088941097259
506,17,60.6593,0.0005944071588366,4,106.1654815673828,56.305423736572266,12.0,63.0,0.2350244791666666,0.0088879466056823
506,28,100.1256,6.532438478747204e-05,0,106.51885223388672,55.2177734375,12.0,67.0,0.2106078125,0.0253252666443586
506,38,318.7403,1.789709172259508e-05,0,110.65682220458984,56.34946823120117,12.0,70.0,0.1868994791666666,-0.0685714483261108
506,46,297.5361,0.0029713646532438,11,102.02944946289062,55.55706787109375,10.0,60.0,0.2464744791666666,0.1443559527397155
506,65,165.5321,0.0021026845637583,7,99.91184997558594,54.71750259399414,10.0,59.0,0.2523484375,0.1595252752304077
508,27,284.7245,2.393736017897092e-05,8,98.75255584716795,54.48051071166992,9.0,60.0,0.2488817708333333,0.2065622359514236
508,54,174.6246,0.0017040268456375,15,104.1572036743164,56.56274032592773,11.0,59.0,0.2517026041666667,0.051271267235279
508,58,16.3948,0.0006266219239373,1,104.19435119628906,56.19663619995117,11.0,60.0,0.2455322916666666,0.0474357232451438
508,82,186.6466,9.395973154362418e-06,3,106.85334777832033,55.9956283569336,11.0,65.0,0.2223583333333333,0.0035740148741751
509,4,325.121,0.0020736017897091,0,108.7403335571289,56.85280227661133,11.0,67.0,0.2085677083333333,-0.0108958231285214
510,3,357.6569,0.0023829977628635,0,104.21942138671876,54.90528106689453,11.0,63.0,0.231415625,0.0314759016036987
510,15,317.1448,0.0,0,109.04309844970705,55.72232818603516,11.0,67.0,0.2150161458333333,-0.1082330271601677
511,10,53.7497,0.002007158836689,0,105.02143096923828,53.49578475952149,11.0,65.0,0.2236276041666666,-0.0400619953870773
512,12,201.8243,5.816554809843401e-06,2,105.92839813232422,56.05198287963867,11.0,64.0,0.2300385416666666,0.0135538624599576
512,36,83.262,0.0029552572706935,5,105.7927474975586,55.785675048828125,12.0,64.0,0.232875,0.0042619886808097
512,57,211.042,0.0029268456375838,8,108.69445037841795,55.38971328735352,12.0,67.0,0.2201822916666666,-0.0936448723077774
512,90,29.9219,3.131991051454139e-06,0,110.0960464477539,57.29960250854492,12.0,68.0,0.2147166666666666,-0.0560260936617851
512,94,268.2179,0.0004098434004474,0,103.66197967529295,55.39033889770508,11.0,63.0,0.2396677083333333,0.0430494025349617
512,104,223.8903,6.39821029082774e-05,8,102.82228088378906,54.93302154541016,11.0,63.0,0.2342536458333333,0.1490142494440078
512,113,168.6568,0.0,0,115.42288970947266,56.53520202636719,12.0,74.0,0.1941770833333333,-0.2618262767791748
513,17,227.7734,0.0031590604026845,9,102.52428436279295,52.49467849731445,10.0,65.0,0.2247875,-0.0025760163553059
513,40,350.1481,1.3422818791946309e-06,0,111.82601928710938,56.7392578125,12.0,68.0,0.2086239583333333,-0.1309965401887893
513,48,174.3366,0.0004147651006711,3,105.715576171875,54.63540649414063,11.0,65.0,0.2255984375,-0.0177890080958604
513,52,110.9944,0.0026908277404921,12,105.09725952148438,52.508487701416016,11.0,68.0,0.1995796875,-0.0160317737609148
513,57,131.1326,7.38255033557047e-06,0,112.10033416748048,55.88523864746094,12.0,70.0,0.2073578125,-0.1795662641525268
513,69,83.339,0.003310514541387,0,113.2045440673828,57.58155059814453,12.0,68.0,0.2107572916666666,-0.1512084603309631
513,83,190.8238,1.1185682326621925e-05,0,105.2887725830078,54.89495086669922,11.0,65.0,0.2268776041666666,-0.0005497647216543
513,102,133.0507,0.0003046979865771,1,113.8948974609375,57.56004333496094,13.0,68.0,0.208203125,-0.1763014942407608
513,107,220.0372,2.371364653243848e-05,0,115.45147705078124,61.9671745300293,13.0,66.0,0.227215625,-0.0560581907629966
513,129,41.6199,0.0023060402684563,8,101.78697204589844,54.52995681762695,10.0,63.0,0.2388369791666666,0.118381567299366
513,140,152.2406,1.7225950782997762e-05,0,117.6491470336914,58.57429122924805,14.0,73.0,0.197371875,-0.2467753291130066
513,156,253.9215,4.1387024608501125e-05,8,108.36019134521484,56.610145568847656,12.0,65.0,0.2211223958333333,-0.0395453050732612
513,174,200.226,3.579418344519016e-06,6,117.88755798339844,59.83462524414063,14.0,70.0,0.2011854166666666,-0.2072800248861313
513,178,312.6778,0.0005234899328859,2,119.37979888916016,60.71400833129883,14.0,70.0,0.2013744791666666,-0.2426821291446685
513,183,82.9771,0.0008675615212527,1,111.89774322509766,57.05064010620117,12.0,70.0,0.2053270833333333,-0.0836525559425354
514,9,154.791,1.5659955257270692e-06,7,110.3547134399414,54.229923248291016,12.0,70.0,0.1946364583333333,-0.1720921993255615
514,14,64.6309,1.3422818791946309e-06,3,111.10997009277344,54.464786529541016,12.0,71.0,0.1884541666666666,-0.1680555343627929
515,0,229.3214,1.3422818791946309e-06,10,107.5693130493164,54.50868606567383,12.0,67.0,0.2129927083333333,-0.036929253488779
515,10,251.3314,4.47427293064877e-07,0,112.67796325683594,55.7651252746582,12.0,72.0,0.1941421875,-0.1684358268976211
515,14,333.7268,0.0,0,114.30448150634766,56.2502326965332,12.0,73.0,0.1937953125,-0.1808263957500457
516,1,257.614,4.876957494407159e-05,9,109.28386688232422,54.20357131958008,12.0,70.0,0.1970432291666666,-0.1009359359741211
516,4,186.0328,0.0009302013422818,12,106.34131622314452,53.30171585083008,11.0,67.0,0.2044145833333333,-0.0422477573156356
516,6,297.0349,2.237136465324385e-07,1,114.02848052978516,55.58496856689453,12.0,73.0,0.1829953125,-0.2397947758436203
517,1,214.3424,3.355704697986578e-06,1,104.29110717773438,52.84371566772461,11.0,67.0,0.2047333333333333,0.0274257697165012
517,14,313.6429,1.45413870246085e-05,5,106.0374755859375,53.20279693603516,11.0,68.0,0.1999494791666666,-0.0347100831568241
517,30,28.2251,0.0035429530201342,14,102.15911865234376,52.75191116333008,10.0,65.0,0.2228802083333333,0.043079137802124
517,47,124.6025,0.0033749440715883,2,101.60638427734376,53.88531494140625,10.0,63.0,0.2267692708333333,0.1312781870365142
517,81,157.2773,0.001131096196868,8,102.6186065673828,54.74049758911133,10.0,63.0,0.22804375,0.1151965036988258
517,86,284.8853,0.0037154362416107,11,102.6566162109375,54.17121505737305,10.0,65.0,0.2121442708333333,0.1112443804740905
517,94,21.3542,0.0,0,114.33952331542967,55.94026184082031,12.0,73.0,0.1843494791666666,-0.247562438249588
517,97,231.3423,0.00025548098434,8,99.3354721069336,55.47181701660156,9.0,58.0,0.2621421875,0.1897884458303451
517,116,189.4235,0.0,3,113.49728393554688,55.64634704589844,12.0,72.0,0.1865234375,-0.2348010838031768
517,121,302.6922,0.0,0,113.0190658569336,55.54772186279297,12.0,72.0,0.1904489583333333,-0.2228564321994781
517,125,46.4786,0.0,0,110.6941909790039,56.38225173950195,11.0,67.0,0.2066244791666666,-0.1077242791652679
517,129,227.9385,4.921700223713648e-06,2,106.68553161621094,56.11430358886719,11.0,67.0,0.2055921875,0.0778520926833152
517,138,299.9464,0.0017409395973154,9,106.8894500732422,55.148902893066406,11.0,66.0,0.2169307291666666,-0.0028292336501181
517,157,222.6832,1.3870246085011188e-05,4,102.73833465576172,52.608646392822266,10.0,67.0,0.2051505208333333,0.0782499462366104
517,165,137.7595,0.0003129753914988,9,105.779296875,54.48525238037109,11.0,66.0,0.2176963541666666,-0.011648092418909
517,175,35.5433,0.0016988814317673,1,100.113037109375,52.26998901367188,9.0,65.0,0.2210427083333333,0.1048628166317939
517,179,147.3321,2.5503355704697986e-05,12,105.98833465576172,53.88941192626953,11.0,67.0,0.2114901041666666,-0.0376462079584598
517,190,299.658,0.0013248322147651,7,107.43635559082033,53.59368133544922,11.0,68.0,0.203071875,-0.1042966097593307
517,193,121.5676,4.47427293064877e-07,4,109.01074981689452,55.234474182128906,11.0,68.0,0.2113661458333333,-0.1093447655439376
517,196,314.2664,0.0013807606263982,17,106.55304718017578,55.23810195922852,11.0,65.0,0.2221328125,-0.0576010011136531
518,2,233.0578,0.0019478747203579,2,109.79364776611328,55.13439178466797,11.0,70.0,0.2025447916666666,-0.151615709066391
518,6,93.078,0.0028738255033557,13,106.88115692138672,54.06163787841797,11.0,67.0,0.2115130208333333,-0.0936852395534515
518,8,252.0946,0.0,0,108.13815307617188,54.108028411865234,11.0,68.0,0.205853125,-0.1308080852031707
518,16,154.8586,0.0,0,113.03749084472656,55.8344955444336,11.0,72.0,0.19015625,-0.2279239892959594
518,22,311.0094,0.0025505592841163,6,100.9910659790039,56.16658020019531,9.0,59.0,0.2565223958333333,0.1402674615383148
519,5,325.3479,0.0023863534675615,6,99.72730255126952,56.25554275512695,9.0,56.0,0.2682854166666666,0.1662089079618454
519,19,177.0271,0.0002297539149888,11,104.03448486328124,54.10813903808594,10.0,65.0,0.2138286458333333,0.0202400833368301
519,37,341.7891,0.0006272930648769,0,109.0043716430664,55.0662727355957,11.0,70.0,0.1976307291666666,-0.0954179242253303
519,55,73.4921,2.8187919463087248e-05,8,100.68274688720705,55.807498931884766,10.0,60.0,0.2459416666666666,0.1967540234327316
519,78,235.057,0.0015181208053691,0,105.71814727783205,54.13286972045898,11.0,67.0,0.2033046875,-0.0120991254225373
519,84,212.2921,0.0002116331096196,8,103.58068084716795,54.16188430786133,10.0,64.0,0.2274807291666666,0.0219580624252557
519,90,159.8025,0.0032682326621923,0,101.65149688720705,53.41036224365234,9.0,63.0,0.2273234375,0.0709013044834137
519,100,171.5709,0.0019158836689038,0,99.00626373291016,51.84113693237305,9.0,64.0,0.2205213541666666,0.1533709019422531
519,113,23.1492,0.0004127516778523,0,112.90618896484376,56.25011444091797,11.0,73.0,0.1878848958333333,-0.1731977462768554
519,118,296.4666,4.541387024608501e-05,2,105.10323333740234,55.37243270874024,11.0,65.0,0.2229244791666666,0.0173586979508399
519,126,213.524,0.0,0,114.33391571044922,56.21503448486328,12.0,73.0,0.1818859375,-0.2353572994470596
519,131,335.2397,0.0,0,112.76896667480467,55.80712890625,12.0,71.0,0.1890192708333333,-0.2123821079730987
519,149,17.7991,0.0017158836689038,2,107.58291625976562,55.8134880065918,11.0,65.0,0.2181375,-0.0106302592903375
519,177,274.6082,8.948545861297539e-07,11,103.13385009765624,56.08522033691406,10.0,64.0,0.2314484375,0.1102218553423881
519,192,189.6993,6.711409395973154e-07,0,111.08808135986328,55.35837936401367,11.0,71.0,0.1937796875,-0.1598835289478302
519,205,93.1979,0.0020192393736017,9,106.4679718017578,55.38752746582031,11.0,66.0,0.220521875,-0.0362102799117565
520,3,5.8207,6.487695749440716e-06,0,113.16299438476562,57.68062973022461,11.0,68.0,0.2081557291666666,-0.2067686468362808
521,0,248.82,0.0002628635346756,5,107.14830017089844,56.59893798828125,11.0,66.0,0.2208447916666666,-0.0241967514157295
521,12,163.3287,0.0003091722595078,0,107.17049407958984,56.401981353759766,11.0,63.0,0.2296203125,-0.0625668093562126
521,50,248.5848,0.0020252796420581,3,102.23809814453124,53.74683380126953,10.0,66.0,0.2207244791666666,0.0655371844768524
522,9,108.3261,0.0,0,116.49519348144533,56.32607650756836,12.0,77.0,0.1744817708333333,-0.342157781124115
525,6,200.8155,0.0,1,117.8205337524414,58.10452651977539,11.0,75.0,0.1805786458333333,-0.3533263504505157
526,3,18.4366,0.0,0,119.37283325195312,58.50215530395508,11.0,82.0,0.1693067708333333,-0.2892721891403198
526,8,187.7448,0.0036183445190156,0,115.827392578125,56.94829177856445,11.0,78.0,0.1769911458333333,-0.301215797662735
526,12,46.5332,0.0,3,116.70600128173828,60.07865905761719,11.0,71.0,0.2043692708333333,-0.2413256764411926
526,16,75.9926,5.838926174496645e-05,0,116.82966613769533,59.807525634765625,11.0,71.0,0.2030505208333333,-0.2447452396154403
526,24,53.6186,0.0,1,120.6939697265625,59.9986457824707,12.0,78.0,0.1805546875,-0.3199129700660705
526,31,225.6234,0.0,0,123.27677154541016,61.12260818481445,12.0,77.0,0.1874484375,-0.4046799838542938
526,39,30.2858,4.47427293064877e-07,0,122.06763458251952,60.63481140136719,12.0,78.0,0.1874447916666666,-0.3839915990829468
526,70,90.9093,0.0017953020134228,2,109.37291717529295,59.139198303222656,10.0,67.0,0.2125447916666666,0.0482272244989872
526,93,88.6775,0.0028823266219239,5,112.55003356933594,58.43381881713867,11.0,73.0,0.1913583333333333,-0.0567379891872406
526,97,193.2211,1.1185682326621926e-05,10,105.15961456298828,56.90875625610352,10.0,67.0,0.2157833333333333,0.1484572738409042
527,10,135.1229,0.0023539149888143,5,108.34786987304688,59.17147445678711,11.0,65.0,0.2247578125,0.0546697936952114
530,3,351.3044,0.0026991051454138,2,107.13819122314452,55.07564163208008,10.0,71.0,0.1991119791666666,-0.0511338263750076
530,16,307.384,2.0357941834451905e-05,0,117.85069274902344,60.301082611083984,11.0,74.0,0.2010088541666666,-0.2709401845932007
534,4,298.1121,9.395973154362418e-05,0,112.20628356933594,57.07991409301758,11.0,73.0,0.2006973958333333,-0.1278471797704696
534,13,68.8094,0.0004680089485458,0,107.70087432861328,55.66831588745117,11.0,72.0,0.2017807291666666,0.0280013866722583
535,13,149.7996,0.0007136465324384,4,103.84815216064452,55.61867141723633,10.0,67.0,0.2142197916666666,0.1596546620130539
541,3,99.329,1.6107382550335573e-05,7,101.73731994628906,55.49224090576172,10.0,63.0,0.2330588541666666,0.1546984165906906
541,6,229.9919,0.0018192393736017,6,101.08415985107422,54.403804779052734,9.0,65.0,0.2219510416666666,0.1723436117172241
541,19,91.6648,0.0009353467561521,2,110.16802978515624,55.86370086669922,11.0,72.0,0.2021645833333333,-0.1123396530747413
544,12,164.5594,0.0006695749440715,0,109.7479476928711,56.56486892700195,11.0,67.0,0.22184375,-0.1192774847149849
544,13,226.2264,4.47427293064877e-07,0,105.80403900146484,54.7980842590332,11.0,66.0,0.2261166666666666,-0.031278658658266
545,29,7.3244,0.0020076062639821,5,96.57091522216795,54.5675048828125,8.0,59.0,0.2552739583333333,0.2879183888435364
545,74,222.1741,0.0023154362416107,2,97.28504943847656,54.18013381958008,8.0,60.0,0.2471885416666666,0.2530755698680877
545,83,149.1167,2.953020134228188e-05,0,104.16513061523438,55.56013107299805,10.0,67.0,0.2177619791666666,0.1230235919356346
545,108,216.7789,0.0002953020134228,4,108.5978546142578,56.44596481323242,11.0,72.0,0.2072723958333333,0.0057572494260966
545,124,170.508,2.237136465324385e-07,0,103.78285217285156,54.70762252807617,10.0,65.0,0.2312963541666666,0.0440900847315788
545,153,251.4857,0.0,0,107.71096801757812,55.00424575805664,10.0,72.0,0.1970864583333333,-0.0239678975194692
545,169,190.6128,0.0005747203579418,5,97.90554809570312,54.69915771484375,8.0,59.0,0.2535151041666666,0.2474238127470016
545,170,281.858,0.000959284116331,10,98.61209106445312,54.62482452392578,8.0,60.0,0.2459765625,0.2310887277126312
545,174,66.2075,0.0018060402684563,1,98.24830627441406,54.64377975463867,8.0,59.0,0.2506901041666666,0.2401176840066909
545,178,75.6688,2.8635346756152125e-05,1,102.69656372070312,54.73409652709961,9.0,64.0,0.2268473958333333,0.0909461602568626
546,1,139.4852,0.0005519015659955,3,107.36668395996094,55.39894104003906,11.0,71.0,0.2118125,0.0443059690296649
548,3,185.4327,0.0031995525727069,9,108.0721664428711,57.6889877319336,11.0,65.0,0.2307671875,-0.0104987546801567
548,86,9.948,0.0011178970917225,1,108.09632873535156,58.42877960205078,12.0,65.0,0.227221875,0.1058233529329299
548,115,49.633,0.0,0,109.86658477783205,56.12601852416992,12.0,70.0,0.2026729166666666,-0.0515018440783023
548,116,37.3689,3.355704697986577e-05,0,109.95330047607422,55.89318084716797,12.0,68.0,0.2058765625,-0.0948384031653404
548,127,303.5255,1.1185682326621925e-05,0,108.04933166503906,57.469722747802734,12.0,66.0,0.2226307291666666,0.0608613081276416
548,153,93.7568,0.0035874720357941,13,98.50318908691406,55.16767120361328,9.0,60.0,0.2464869791666666,0.2798296809196472
548,157,24.2463,0.0016859060402684,2,107.0885772705078,56.13299179077149,11.0,66.0,0.2192494791666666,0.0383393317461013
549,3,140.1574,0.0033217002237136,0,103.61286926269533,57.0859260559082,11.0,60.0,0.2458989583333333,0.1437912136316299
549,15,207.2814,0.0002720357941834,4,106.07626342773438,56.39428329467773,11.0,61.0,0.24058125,0.0285114925354719
550,1,216.1411,0.0011800894854586,5,104.86588287353516,55.29336166381836,11.0,63.0,0.237403125,0.0558335669338703
550,36,47.6543,0.0004248322147651,12,115.40003967285156,60.03017807006836,12.0,67.0,0.219975,-0.1864124238491058
552,7,69.0065,0.0015067114093959,0,108.8616180419922,58.0225715637207,11.0,65.0,0.2283552083333333,0.0122156776487827
552,87,194.2457,0.0009147651006711,7,98.87005615234376,56.23655319213867,9.0,56.0,0.2734041666666666,0.243275836110115
