exp,file_num,t_entry,motion_pre,arrival_calls,cat
497,166,92.7316,0.0031950782997762,7,sleeping
497,166,171.5497,0.0026894854586129,2,sleeping
497,167,12.6764,0.0,0,sleeping
497,167,239.7825,2.013422818791946e-06,1,sleeping
497,168,87.7074,0.0194691275167785,3,active
497,169,168.2101,2.237136465324385e-07,0,empty
497,169,272.8498,4.47427293064877e-07,1,empty
497,169,329.834,0.0,0,empty
497,170,20.9067,0.0,0,empty
497,170,323.6109,0.0,0,sleeping
497,171,23.7576,0.0220248322147651,12,active
497,171,258.774,0.0085733780760626,5,active
497,171,325.2591,0.0058744966442953,6,active
497,172,58.1856,0.0065335570469798,9,active
497,172,195.0527,0.0037042505592841,5,sleeping
497,172,234.3101,0.0057651006711409,4,active
497,172,347.3838,0.0028214765100671,0,sleeping
497,173,108.4152,5.592841163310963e-06,4,sleeping
497,173,140.4279,0.0075973154362416,11,active
497,173,324.6156,4.47427293064877e-07,1,sleeping
497,174,126.9243,0.0008774049217002,6,sleeping
497,175,21.4283,0.0010706935123042,0,sleeping
497,175,99.0662,0.0031861297539149,3,sleeping
497,175,159.1487,0.0010709172259507,8,sleeping
497,176,164.7465,2.237136465324385e-07,6,sleeping
497,177,97.2735,0.0020127516778523,0,sleeping
497,177,298.1031,0.0059930648769574,9,active
497,177,324.579,0.0088064876957494,5,active
497,187,354.2024,0.0070787472035794,5,active
497,189,235.3012,0.0120539149888143,0,active
497,190,43.4407,0.0054190156599552,0,active
497,190,253.665,2.237136465324385e-07,1,sleeping
497,190,337.615,2.9082774049217005e-06,0,sleeping
497,191,12.1601,0.002552125279642,11,sleeping
497,191,115.9596,8.7248322147651e-06,0,sleeping
497,191,274.6313,4.47427293064877e-07,0,sleeping
497,192,201.8652,6.711409395973154e-07,3,sleeping
497,195,8.8744,0.0,2,sleeping
497,195,114.5026,2.237136465324385e-07,2,sleeping
497,195,178.1329,1.7225950782997762e-05,1,sleeping
497,196,306.0507,1.2080536912751678e-05,7,sleeping
497,197,233.0834,1.9463087248322143e-05,7,sleeping
497,198,63.1361,3.646532438478748e-05,0,sleeping
497,198,236.5371,0.0,13,sleeping
497,198,285.2206,0.0133469798657718,0,active
497,199,289.4812,0.0016812080536912,6,sleeping
497,200,250.3884,0.001793288590604,3,sleeping
497,201,70.8385,0.0097118568232662,0,active
497,201,77.4586,0.0176926174496644,2,active
497,201,217.547,0.0108633109619686,2,active
497,202,56.6127,0.0022673378076062,0,sleeping
497,202,116.7685,0.0087964205816554,2,active
497,202,329.163,4.921700223713648e-06,0,sleeping
497,203,333.2191,0.0088697986577181,6,active
497,204,43.2745,0.0036666666666666,7,sleeping
497,204,64.2911,0.0156738255033557,1,active
497,204,239.9103,0.0009782997762863,4,sleeping
497,205,6.505,0.0038859060402684,1,active
497,205,239.8276,0.0035472035794183,11,sleeping
497,206,148.1351,0.002907158836689,4,sleeping
497,207,45.4133,0.0039525727069351,12,active
497,207,74.1748,0.0158073825503355,1,active
497,207,117.4145,0.0073020134228187,0,active
497,207,322.412,0.0,11,sleeping
497,209,136.2964,2.863534675615212e-05,1,sleeping
497,210,337.9179,0.0001165548098434,6,sleeping
497,211,130.7565,0.0107635346756152,14,active
497,212,6.0999,0.0082089485458612,4,active
497,213,63.615,0.0007686800894854,8,sleeping
497,213,196.1471,0.0,2,empty
497,213,219.5182,0.0108791946308724,2,active
497,213,340.354,0.0,5,empty
497,214,166.3958,0.0,0,empty
498,0,65.1611,0.0,0,empty
498,0,123.4559,0.0253208053691275,2,active
498,0,164.5929,0.0016977628635346,5,sleeping
498,0,238.6195,0.0117252796420581,0,active
498,1,104.2017,0.0,0,empty
498,2,35.2916,0.0,0,empty
498,2,172.9065,0.0,0,empty
498,3,77.7175,0.0057335570469798,0,active
498,4,26.3139,0.0017682326621923,11,sleeping
498,4,113.2114,0.0,0,empty
498,4,163.1084,0.0035129753914988,8,sleeping
498,4,260.6412,0.0011653243847874,0,sleeping
498,5,190.1796,0.0,6,sleeping
498,5,234.6573,0.0101469798657718,0,active
499,0,118.5581,0.0041870246085011,1,active
499,0,152.182,0.0104776286353467,8,active
499,0,334.4812,2.5727069351230423e-05,7,sleeping
499,0,339.8347,0.0042595078299776,12,active
499,1,56.4196,0.0075246085011185,7,active
499,2,136.7785,0.0084557046979865,15,active
499,3,128.8711,4.228187919463087e-05,0,sleeping
499,4,289.7237,2.6845637583892617e-06,6,sleeping
499,5,25.4751,0.0151570469798657,9,active
499,5,223.7078,1.5212527964205818e-05,1,sleeping
499,5,234.2708,0.0104174496644295,15,active
499,11,131.4462,0.0008404921700223,11,sleeping
499,11,341.0124,0.0014284116331096,3,sleeping
499,13,212.8528,0.0015387024608501,3,sleeping
499,14,170.7847,0.0148803131991051,7,active
499,14,305.3792,0.0046080536912751,1,active
499,15,83.4862,0.0004711409395973,3,sleeping
499,15,112.2823,0.0048429530201342,5,active
501,0,277.5572,0.0040362416107382,10,active
501,1,289.5789,0.0086829977628635,7,active
501,1,351.0413,2.237136465324385e-06,3,sleeping
501,8,350.4275,0.0140718120805369,6,active
501,9,184.8536,0.0144295302013422,1,active
501,10,176.027,0.0005082774049217,4,sleeping
501,11,161.4018,0.0015935123042505,0,sleeping
501,17,328.0054,0.0035250559284116,9,sleeping
501,21,31.7817,0.0046807606263982,5,active
501,21,250.9381,0.0021941834451901,0,sleeping
501,22,242.7207,0.0004060402684563,5,sleeping
501,23,50.6841,0.0004134228187919,4,sleeping
501,29,180.4491,0.0015870246085011,4,sleeping
501,29,216.4776,0.0058870246085011,13,active
501,34,20.4776,0.0017872483221476,3,sleeping
501,36,138.7494,0.0019400447427293,11,sleeping
501,46,157.9257,0.0061749440715883,0,active
501,46,229.3217,2.237136465324385e-06,0,sleeping
501,52,75.7135,0.0119774049217002,1,active
501,54,67.628,0.01438322147651,7,active
501,56,189.6166,0.006310514541387,3,active
501,59,47.5374,0.004934899328859,12,active
501,60,24.109,0.0005033557046979,0,sleeping
501,61,1.6074,0.0082425055928411,0,active
501,61,51.5134,0.0024465324384787,2,sleeping
501,61,162.2874,0.0143158836689038,6,active
501,61,250.8869,0.0110331096196868,5,active
501,61,258.8338,0.0204089485458612,12,active
501,62,153.7741,0.0019480984340044,11,sleeping
501,67,162.2216,0.0002536912751677,0,sleeping
501,74,32.5011,0.0017212527964205,2,sleeping
501,75,52.6913,0.0043093959731543,3,active
501,79,213.9361,6.554809843400448e-05,4,sleeping
501,85,180.642,0.0049977628635346,6,active
501,86,92.4497,0.0039208053691275,6,active
501,88,183.8555,0.0035163310961968,3,sleeping
501,88,349.8512,0.0021380313199105,11,sleeping
501,89,98.9062,0.0008241610738255,7,sleeping
501,89,121.6397,0.0005322147651006,3,sleeping
501,89,216.3293,0.0025762863534675,6,sleeping
501,90,8.7926,0.020024384787472,12,active
501,90,142.9506,0.0205921700223713,6,active
501,90,145.703,0.0158362416107382,5,active
501,90,330.2295,0.0070892617449664,10,active
501,90,334.9631,0.0143053691275167,8,active
501,91,49.2351,0.0236870246085011,7,active
501,91,207.0473,0.0219335570469798,8,active
501,93,239.8074,0.0042684563758389,15,active
501,99,264.5678,0.0116894854586129,5,active
501,101,263.2181,0.0250017897091722,1,active
501,101,311.8823,0.0158870246085011,12,active
501,102,223.8311,0.0002353467561521,6,sleeping
501,102,272.2867,0.0002565995525727,8,sleeping
501,102,339.1401,0.0004451901565995,2,sleeping
501,106,149.0771,0.0018022371364653,2,sleeping
501,106,345.5428,0.0024995525727069,7,sleeping
501,107,222.9202,0.0041843400447427,10,active
501,107,315.746,0.0066346756152125,18,active
501,108,302.8436,0.0047118568232662,5,active
501,109,74.9339,0.0064429530201342,3,active
501,110,24.7624,0.0029870246085011,12,sleeping
501,110,301.5386,0.0,5,empty
501,110,305.7121,0.0096979865771812,8,active
501,111,63.097,0.0,0,empty
501,111,278.4115,0.014058836689038,4,active
501,112,221.6105,0.0,5,sleeping
501,113,327.7045,0.0001713646532438,0,sleeping
501,114,9.466,2.237136465324385e-07,0,sleeping
501,114,104.2273,0.0005093959731543,4,sleeping
501,114,160.3884,5.92841163310962e-05,2,sleeping
501,114,298.6089,0.0077344519015659,11,active
501,115,29.2306,0.0030997762863534,1,sleeping
501,115,245.0766,0.0112024608501118,6,active
501,117,2.5645,0.0003673378076062,0,sleeping
501,118,103.8712,0.0049731543624161,6,active
501,118,143.8148,0.007759284116331,16,active
501,118,245.576,0.0051152125279642,11,active
501,119,127.4755,1.0290827740492173e-05,5,sleeping
501,120,202.3753,0.0008816554809843,0,sleeping
501,121,7.1799,0.0088436241610738,2,active
501,121,124.1861,0.0074026845637583,1,active
501,122,52.249,0.010997091722595,7,active
501,122,60.2429,0.0128498881431767,5,active
501,122,224.4336,0.0100919463087248,0,active
501,122,265.5376,0.0288973154362416,0,active
501,123,156.4534,0.0,10,empty
501,123,259.084,0.0,4,empty
501,124,73.5634,0.0,0,empty
501,124,86.2279,1.5436241610738255e-05,6,sleeping
501,124,172.0387,0.0,0,empty
501,125,37.9345,0.0111762863534675,2,active
501,125,218.7093,0.0097630872483221,0,active
501,125,337.0056,0.0132212527964205,3,active
501,126,113.2901,0.0074337807606264,6,active
501,126,138.2117,0.0137736017897091,9,active
501,126,338.9237,0.0080002237136465,0,active
501,126,341.2199,0.0113451901565995,5,active
501,127,94.5162,0.0141577181208053,7,active
501,127,121.8855,0.0114729306487695,1,active
501,127,168.2332,0.0225823266219239,0,active
501,129,118.302,0.0090100671140939,3,active
501,130,155.3209,0.0006536912751677,3,sleeping
501,131,154.5794,2.147651006711409e-05,0,sleeping
501,131,290.7146,0.0009033557046979,0,sleeping
501,133,46.6129,5.637583892617448e-05,9,sleeping
501,133,223.7047,7.002237136465324e-05,2,sleeping
501,133,318.9933,0.0068407158836689,0,active
501,134,84.4186,2.237136465324385e-07,0,sleeping
501,134,251.6803,5.1901565995525726e-05,0,sleeping
501,135,133.3674,0.0,0,sleeping
501,135,183.2399,0.0028431767337807,7,sleeping
501,135,239.8181,0.0018749440715883,1,sleeping
501,136,132.801,1.1185682326621925e-06,0,sleeping
501,136,265.5268,0.0032662192393736,9,sleeping
501,137,342.4578,0.0029272930648769,1,sleeping
501,138,27.107,0.0181395973154362,12,active
501,138,228.1357,0.0073753914988814,11,active
501,139,56.3724,0.0128984340044742,9,active
501,139,95.955,0.0108516778523489,7,active
501,144,166.3586,0.0079673378076062,1,active
501,144,251.607,0.010438255033557,13,active
501,145,13.2808,0.0005178970917225,5,sleeping
501,145,80.5073,1.6778523489932888e-05,0,sleeping
501,155,95.2815,0.0030098434004474,6,sleeping
501,158,116.2795,3.8031319910514553e-06,3,sleeping
501,159,278.551,1.230425055928412e-05,4,sleeping
501,160,126.1824,0.0014033557046979,6,sleeping
501,162,90.966,0.0056946308724832,10,active
501,162,118.3338,0.0214617449664429,4,active
501,162,320.7944,0.0020977628635346,8,sleeping
501,163,335.7289,4.47427293064877e-07,14,sleeping
501,164,160.5852,0.0020628635346756,2,sleeping
501,165,206.9305,0.0037024608501118,6,sleeping
501,166,97.1546,2.0134228187919465e-05,0,sleeping
501,166,122.1862,0.0192306487695749,7,active
501,166,252.8058,0.0031559284116331,0,sleeping
501,166,312.8658,0.0003536912751677,7,sleeping
501,167,8.1152,0.0034930648769574,0,sleeping
501,167,210.3335,0.0022205816554809,8,sleeping
501,167,281.0109,0.0006190156599552,6,sleeping
501,168,275.644,0.0017859060402684,10,sleeping
501,169,77.3006,0.0127702460850111,10,active
501,169,183.5756,0.0020557046979865,0,sleeping
501,170,8.2048,0.0096029082774049,4,active
501,170,64.8215,0.0148118568232662,1,active
501,171,78.7497,1.1185682326621926e-05,0,sleeping
501,171,84.4986,0.0083040268456375,3,active
501,171,91.2135,0.0119854586129753,7,active
501,171,245.1338,0.0048011185682326,10,active
501,171,299.0278,0.0064201342281879,0,active
501,172,43.2512,0.010058836689038,2,active
501,172,193.0365,0.013293288590604,7,active
501,172,350.796,0.0019011185682326,8,sleeping
501,173,205.7518,0.0071340044742729,0,active
501,173,279.5475,0.0008237136465324,1,sleeping
501,174,55.2074,0.0034539149888143,13,sleeping
501,174,245.7371,0.0010156599552572,3,sleeping
501,174,277.9996,0.0078872483221476,4,active
501,174,309.1255,0.0097378076062639,4,active
501,175,92.259,1.0290827740492173e-05,16,sleeping
501,178,14.4607,0.0002686800894854,4,sleeping
501,185,113.4225,0.0023879194630872,15,sleeping
501,185,144.0194,0.0032863534675615,3,sleeping
501,185,325.3073,0.0027006711409395,9,sleeping
501,186,31.6195,0.001189932885906,9,sleeping
501,186,299.0468,0.0,2,empty
501,187,249.8677,0.0150474272930648,12,active
501,187,303.7058,0.0291673378076062,11,active
501,188,57.2091,0.0141102908277404,1,active
501,188,250.8603,0.0,0,empty
501,189,25.6721,0.0026568232662192,0,sleeping
501,189,189.672,0.0342722595078299,0,active
501,190,112.535,0.0,2,empty
501,190,155.6804,0.0029646532438478,5,sleeping
501,190,236.5363,0.0109982102908277,10,active
501,191,3.5914,0.0310604026845637,3,active
501,191,13.3035,0.0355270693512304,9,active
501,191,16.4924,0.0407485458612975,2,active
501,192,79.1621,0.0006165548098434,5,sleeping
501,192,202.0356,0.0059563758389261,1,active
501,193,44.9592,0.006493288590604,16,active
501,193,313.033,0.0086147651006711,5,active
501,194,39.5424,0.0122816554809843,5,active
501,194,151.1515,0.0080651006711409,14,active
501,194,313.8481,0.0,2,empty
501,195,53.6923,0.0131959731543624,11,active
501,195,70.4364,0.0214194630872483,1,active
501,195,74.4698,0.0379572706935123,2,active
501,195,80.4882,0.042486577181208,1,active
501,198,153.5247,0.0233599552572706,4,active
501,200,103.2081,0.0115700223713646,5,active
501,200,115.3979,0.008924384787472,6,active
501,200,145.7217,0.020597091722595,3,active
501,201,40.8208,0.0043078299776286,7,active
501,201,305.1472,0.0011015659955257,11,sleeping
501,202,84.4042,0.0036624161073825,6,sleeping
501,202,120.3097,8.948545861297539e-07,4,sleeping
501,202,162.5312,0.0018697986577181,4,sleeping
501,202,222.0094,0.0150514541387024,7,active
501,202,294.387,0.0138324384787472,8,active
501,203,152.5801,0.0152145413870246,1,active
501,204,163.7682,0.0084635346756152,6,active
501,205,138.6284,0.0019514541387024,11,sleeping
501,205,173.6727,0.0052407158836689,7,active
501,206,189.6157,5.592841163310962e-06,1,sleeping
501,206,254.8416,0.0235272930648769,1,active
501,207,224.0083,0.001162639821029,0,sleeping
501,208,100.6579,2.237136465324385e-07,1,sleeping
501,208,298.6412,0.0036203579418344,10,sleeping
501,210,15.8134,0.0080724832214765,4,active
501,210,37.75,0.0108939597315436,13,active
501,211,170.7471,0.010758836689038,2,active
501,211,348.9781,0.0062854586129753,0,active
501,214,68.562,2.6845637583892617e-06,0,sleeping
501,214,272.1874,0.0068675615212527,4,active
501,214,275.88,0.0114742729306487,8,active
501,215,212.4305,0.0,3,empty
501,216,69.0077,0.0,0,empty
501,216,148.4973,0.0,0,empty
501,216,194.542,0.0,0,empty
501,217,4.8084,0.0113519015659955,2,active
501,217,85.8255,0.0078324384787472,5,active
501,217,299.2409,0.0141297539149888,4,active
501,218,171.2828,0.0144630872483221,3,active
501,218,352.3347,0.0149364653243847,0,active
501,219,98.0713,0.0058644295302013,4,active
501,219,256.1324,0.0196648769574944,10,active
501,219,320.2355,0.038731096196868,6,active
501,220,15.9628,0.0238610738255033,2,active
501,220,202.3075,0.008176510067114,15,active
501,220,266.6817,0.00421096196868,7,active
501,220,295.0146,0.0109664429530201,1,active
501,221,19.6243,0.0175975391498881,11,active
501,221,124.3057,0.0010212527964205,2,sleeping
501,221,180.9521,0.0032404921700223,5,sleeping
501,221,196.9475,0.0036024608501118,8,sleeping
501,221,317.7743,0.0094595078299776,3,active
501,225,301.8866,0.0035536912751677,4,sleeping
503,4,202.1554,0.0,3,sleeping
504,0,266.3015,6.7114093959731546e-06,6,sleeping
504,0,324.5579,0.0280982102908277,13,active
504,5,220.6679,0.0001234899328859,4,sleeping
504,5,261.9081,0.0043060402684563,5,active
504,5,279.7734,0.0029749440715883,1,sleeping
504,5,300.1625,0.0049639821029082,3,active
504,5,339.9366,0.0054982102908277,1,active
504,6,13.8551,0.0048429530201342,0,active
504,6,233.5386,0.0067029082774049,19,active
504,6,320.6261,0.0309803131991051,9,active
504,7,262.9816,0.0166780760626398,0,active
504,8,111.5856,2.818791946308725e-05,0,sleeping
504,8,141.7764,0.0002378076062639,0,sleeping
504,8,157.9101,2.460850111856824e-06,0,sleeping
504,8,173.0426,3.579418344519016e-06,0,sleeping
504,8,184.1606,5.592841163310962e-06,0,sleeping
504,8,196.7107,6.7114093959731546e-06,0,sleeping
504,8,225.3251,1.3870246085011188e-05,0,sleeping
504,8,247.7647,5.8165548098434e-06,8,sleeping
504,8,265.1459,0.0135183445190156,3,active
504,8,312.7486,5.5928411633109614e-06,0,sleeping
504,8,351.808,6.935123042505593e-06,0,sleeping
504,9,61.3247,1.2304250559284115e-05,0,sleeping
504,9,72.2224,0.0015856823266219,0,sleeping
504,9,81.2272,0.002589932885906,4,sleeping
504,9,89.8133,0.0006780760626398,6,sleeping
504,9,139.6623,0.0038324384787472,0,active
504,9,149.3387,0.0063789709172259,2,active
504,9,157.0254,0.012814317673378,5,active
504,9,174.4457,0.0085093959731543,1,active
504,9,200.8303,9.395973154362418e-06,0,sleeping
504,9,206.2908,0.0194020134228187,1,active
504,9,221.7194,0.0006190156599552,0,sleeping
504,9,248.3515,0.0033738255033557,0,sleeping
504,9,268.9133,0.0051651006711409,2,active
504,10,24.8305,0.0054628635346756,8,active
504,10,98.8365,0.0131156599552572,3,active
504,10,101.0411,0.0147523489932885,1,active
504,10,164.1919,0.002569351230425,1,sleeping
504,10,301.4096,0.0171250559284116,1,active
504,10,315.9221,0.0199733780760626,1,active
504,10,330.6312,0.0158910514541387,3,active
504,10,349.095,0.0122107382550335,6,active
504,11,18.3389,0.001834899328859,2,sleeping
504,11,78.148,0.0032874720357941,0,sleeping
504,15,236.8944,0.0241357941834451,1,active
504,16,267.5986,0.0001545861297539,1,sleeping
504,17,13.7305,0.0004825503355704,1,sleeping
504,20,53.8496,0.0038,0,active
504,20,73.8875,0.0107418344519015,0,active
504,20,129.9087,0.0097680089485458,2,active
504,20,154.356,0.0135022371364653,0,active
504,20,295.2618,0.0007713646532438,6,sleeping
504,22,322.7213,0.0050736017897091,3,active
504,25,301.8359,0.0142255033557046,0,active
504,27,115.7254,8.053691275167787e-06,0,sleeping
504,36,47.538,0.0009581655480984,5,sleeping
504,37,68.9795,0.0507073825503355,7,active
504,37,199.4067,0.0007190156599552,0,sleeping
504,37,298.0889,0.0047357941834451,0,active
504,37,332.7648,0.0021093959731543,0,sleeping
504,38,22.4809,0.0059326621923937,0,active
504,38,84.8146,0.0288870246085011,0,active
504,38,122.9298,0.0042841163310961,0,active
504,38,147.4232,0.0040076062639821,0,active
504,38,174.7417,0.0051387024608501,0,active
504,38,190.1128,0.0066523489932885,0,active
504,38,207.2059,0.0034085011185682,3,sleeping
504,38,271.6559,0.0009427293064876,1,sleeping
504,38,289.4293,0.0018503355704697,0,sleeping
504,38,313.4301,0.0018127516778523,15,sleeping
504,38,330.2714,0.0110870246085011,4,active
504,39,26.5268,0.0273771812080536,0,active
504,39,96.7536,0.0243532438478747,1,active
504,39,146.127,0.0160328859060402,6,active
504,39,214.731,0.0160559284116331,0,active
504,49,314.6359,0.0093516778523489,0,active
504,50,39.8123,4.697986577181209e-06,0,sleeping
504,50,86.546,0.0200624161073825,2,active
504,50,116.6972,0.0017946308724832,0,sleeping
504,51,347.019,0.0050834451901565,0,active
504,52,36.3205,3.02013422818792e-05,0,sleeping
504,52,299.1582,0.0021369127516778,0,sleeping
504,53,85.181,0.0005785234899328,1,sleeping
504,53,233.712,4.697986577181209e-06,2,sleeping
504,54,9.565,0.000421029082774,1,sleeping
504,54,30.6182,0.0001561521252796,0,sleeping
504,56,161.5576,1.633109619686801e-05,14,sleeping
504,65,101.4861,0.0047890380313199,4,active
504,65,133.3495,0.0286008948545861,1,active
504,65,171.15,0.0063720357941834,4,active
504,65,178.9744,0.006907158836689,16,active
504,65,258.7184,0.0068046979865771,0,active
504,65,274.5766,0.0044552572706935,0,active
504,65,300.2717,0.0005577181208053,0,sleeping
504,65,315.1424,0.0033319910514541,0,sleeping
504,65,331.5284,0.0012409395973154,0,sleeping
504,66,165.053,1.0290827740492173e-05,3,sleeping
504,66,349.6618,0.0111879194630872,8,active
504,67,59.1091,0.0131930648769574,0,active
504,67,84.1161,0.0044161073825503,0,active
504,67,96.5487,0.0032051454138702,3,sleeping
504,67,99.4817,0.0105006711409395,7,active
504,67,122.8702,0.0114407158836689,0,active
504,67,145.6748,0.0021111856823266,0,sleeping
504,67,163.6907,0.0087476510067114,1,active
504,67,192.3486,0.0162344519015659,0,active
504,67,210.2592,0.0060668903803132,0,active
504,67,219.356,0.0078212527964205,4,active
504,67,233.6195,0.006628187919463,1,active
504,67,257.0796,0.001859284116331,0,sleeping
504,67,280.4257,0.0012174496644295,0,sleeping
504,67,295.1874,0.0020371364653243,0,sleeping
504,67,331.9773,0.0038601789709172,0,active
504,67,345.4469,0.0011299776286353,0,sleeping
504,68,30.9927,1.7897091722595078e-06,0,sleeping
504,68,41.6865,0.0076022371364653,1,active
504,68,58.686,0.0054982102908277,0,active
504,68,110.9477,0.0002422818791946,0,sleeping
504,68,123.5367,0.0011595078299776,0,sleeping
504,68,144.852,2.013422818791946e-06,0,sleeping
504,68,147.5888,0.0031422818791946,0,sleeping
504,68,162.6335,0.0049552572706935,0,active
504,68,186.397,0.0016861297539149,0,sleeping
504,68,203.839,0.0020677852348993,0,sleeping
504,69,217.7527,0.0050532438478747,10,active
504,69,248.6344,0.0034527964205816,7,sleeping
504,71,313.0245,0.0006290827740492,0,sleeping
504,72,93.0749,2.8411633109619688e-05,6,sleeping
504,82,32.7498,0.0092020134228187,0,active
504,82,86.7478,0.0077906040268456,3,active
504,82,133.5088,0.0,0,empty
504,82,159.9276,0.0,0,empty
504,82,171.5911,0.0007805369127516,3,sleeping
504,82,316.3829,0.0,1,sleeping
504,82,346.7029,0.0015062639821029,0,sleeping
504,82,354.9842,0.0068704697986577,0,active
504,83,68.5313,0.0098789709172259,7,active
504,83,157.8954,0.0093944071588366,2,active
504,83,190.7062,0.0073402684563758,12,active
504,83,214.0203,0.0233991051454138,6,active
504,84,44.0831,0.0043463087248322,2,active
504,84,118.794,4.697986577181209e-06,5,sleeping
504,84,206.2779,0.0060134228187919,1,active
504,87,147.121,2.1923937360178965e-05,0,sleeping
504,88,246.5929,2.7516778523489936e-05,11,sleeping
504,93,135.432,3.5123042505592845e-05,0,sleeping
504,93,158.7841,1.74496644295302e-05,0,sleeping
504,94,14.3151,5.838926174496644e-05,0,sleeping
504,94,158.7125,0.0062601789709172,0,active
504,94,189.569,0.0046163310961968,5,active
504,94,229.5738,0.0079263982102908,6,active
504,94,317.7981,0.0046463087248322,2,active
504,95,53.9092,0.0020628635346756,1,sleeping
504,95,73.4324,0.0125807606263982,2,active
504,95,118.4741,0.014697091722595,2,active
504,95,189.4015,0.0036091722595078,0,sleeping
504,97,187.5334,0.0002114093959731,0,sleeping
504,98,25.8489,0.0075181208053691,9,active
504,98,76.0121,0.0107774049217002,13,active
504,98,116.0616,0.006741610738255,9,active
504,98,160.0915,0.0043239373601789,6,active
504,98,325.5093,0.0037718120805369,6,active
504,98,328.3943,0.010514317673378,1,active
504,99,7.1985,0.0009199105145413,4,sleeping
504,100,176.0544,1.0514541387024608e-05,0,sleeping
504,100,241.8954,0.0001883668903803,0,sleeping
504,106,266.2791,2.1923937360178968e-05,2,sleeping
504,106,317.7676,0.0001080536912751,3,sleeping
504,107,352.524,0.0063789709172259,18,active
504,108,346.8189,0.0010751677852348,2,sleeping
504,108,351.7075,0.0091272930648769,0,active
504,109,17.4181,0.0042919463087248,3,active
504,109,121.942,0.011662192393736,17,active
504,111,100.9492,0.0065196868008948,0,active
504,111,165.9739,0.0006123042505592,2,sleeping
504,112,103.214,0.0006427293064876,0,sleeping
504,113,157.0011,1.2304250559284115e-05,12,sleeping
504,113,226.3621,0.0127427293064876,11,active
504,113,346.1552,0.001221029082774,1,sleeping
504,114,21.8001,0.0221697986577181,7,active
504,114,154.5486,0.0157017897091722,6,active
504,114,168.9176,0.0138812080536912,1,active
504,115,83.8748,6.487695749440716e-06,3,sleeping
504,115,358.1128,2.483221476510068e-05,0,sleeping
504,116,93.436,0.0011181208053691,10,sleeping
504,117,219.6355,0.0016507829977628,7,sleeping
504,121,69.4481,0.0003263982102908,7,sleeping
504,122,175.2991,2.237136465324385e-07,1,empty
504,122,184.8569,0.0140413870246085,8,active
504,123,262.2967,0.0,4,sleeping
504,123,283.0074,0.0044404921700223,0,active
504,124,27.5214,0.0,0,sleeping
504,124,184.1127,0.0,1,empty
504,124,217.3388,0.0,0,empty
504,125,44.1642,0.0,1,empty
504,125,237.308,0.0,0,empty
504,126,63.739,0.0090682326621923,12,active
504,126,196.0938,0.0039033557046979,1,active
504,126,354.8675,0.0140163310961968,3,active
504,127,39.3842,0.0167161073825503,4,active
504,127,69.5493,0.0103161073825503,0,active
504,127,73.7243,0.0097552572706935,0,active
504,127,111.0882,0.0364326621923937,6,active
504,127,359.0091,0.0,0,empty
504,128,95.6234,0.0170545861297539,6,active
504,128,132.4454,0.0163145413870246,2,active
504,128,179.6076,0.0066389261744966,7,active
504,128,286.7553,0.0151539149888143,15,active
504,128,338.7689,0.0006060402684563,0,sleeping
504,129,79.2374,0.0161080536912751,6,active
504,130,183.3172,0.0,7,empty
504,130,310.4055,0.0,1,empty
504,131,38.423,0.0088668903803131,7,active
504,131,99.2183,0.0081409395973154,6,active
504,131,135.9676,0.0200185682326621,3,active
504,131,264.5908,0.0090123042505592,0,active
504,131,311.0469,0.005693736017897,11,active
504,132,25.7124,0.0229306487695749,1,active
504,132,72.4328,0.0186894854586129,2,active
504,132,140.0014,0.0235724832214765,4,active
504,132,335.2687,0.010045413870246,14,active
504,133,17.5944,0.0147024608501118,5,active
504,133,262.7102,0.0164286353467561,6,active
504,134,5.8332,0.0170319910514541,0,active
504,134,10.7634,0.0166391498881431,0,active
504,134,175.0674,0.0110029082774049,0,active
504,134,235.1946,0.014721029082774,9,active
504,134,285.6995,0.002503803131991,0,sleeping
504,135,15.5494,0.0,2,sleeping
504,135,329.675,0.0008091722595078,9,sleeping
504,136,58.4173,3.691275167785236e-05,2,sleeping
504,136,94.3256,8.456375838926175e-05,3,sleeping
504,137,29.1196,0.0,4,empty
504,137,74.9327,0.0060512304250559,4,active
504,137,232.7781,0.0035331096196868,0,empty
504,138,51.5177,0.0,0,empty
504,138,99.3476,0.0,5,empty
504,138,142.9214,0.0455539149888143,0,active
504,138,240.21,0.0205908277404921,14,active
504,139,164.3055,0.0074590604026845,12,active
504,139,175.3314,0.0116682326621923,0,active
504,139,308.0414,0.026569351230425,1,active
504,140,95.9108,0.0363706935123042,2,active
504,140,257.5902,0.0175713646532438,14,active
504,140,290.0101,0.0075290827740492,0,active
504,141,146.2322,0.039769351230425,4,active
504,141,320.2543,0.0081776286353467,8,active
504,141,346.1228,0.0005894854586129,9,sleeping
504,142,227.0237,0.0040859060402684,12,active
504,144,140.2339,4.272930648769576e-05,11,sleeping
504,145,141.5739,0.000776510067114,1,sleeping
504,147,26.5887,0.0404935123042505,9,active
504,147,193.4313,0.0394796420581655,7,active
504,147,324.1135,0.0058304250559284,1,active
504,148,177.2412,0.0168214765100671,10,active
504,149,296.8403,0.0022259507829977,0,sleeping
504,150,70.5949,0.0026841163310961,0,sleeping
504,151,115.965,2.2818791946308727e-05,0,sleeping
504,152,108.7303,0.0019259507829977,4,sleeping
504,158,136.0535,0.004862639821029,6,active
